STATE,COUNTY,STNAME,CONAME,POPDENSITY,POPESTIMATE2021
1,1,Alabama,Autauga County,35.85341899,59095
1,3,Alabama,Baldwin County,50.54150356,239294
1,5,Alabama,Barbour County,11.24798121,24964
1,7,Alabama,Bibb County,13.973114,22477
1,9,Alabama,Blount County,34.51581642,59041
1,11,Alabama,Bullock County,6.41761955,10320
1,13,Alabama,Butler County,9.952770785,18884
1,15,Alabama,Calhoun County,73.348688,115972
1,17,Alabama,Chambers County,21.89263808,34541
1,19,Alabama,Cherokee County,18.0333283,24996
1,21,Alabama,Chilton County,24.48066939,45274
1,23,Alabama,Choctaw County,5.526508604,12533
1,25,Alabama,Clarke County,7.603131652,22760
1,27,Alabama,Clay County,8.552331345,14190
1,29,Alabama,Cleburne County,10.29735391,15103
1,31,Alabama,Coffee County,29.16467291,54174
1,33,Alabama,Colbert County,35.49694998,57474
1,35,Alabama,Conecuh County,5.682995171,11328
1,37,Alabama,Coosa County,6.438885282,10450
1,39,Alabama,Covington County,13.99370346,37524
1,41,Alabama,Crenshaw County,8.792273306,13083
1,43,Alabama,Cullman County,43.25267563,89496
1,45,Alabama,Dale County,33.89312549,49342
1,47,Alabama,Dallas County,15.79103338,37619
1,49,Alabama,DeKalb County,35.37577983,71813
1,51,Alabama,Elmore County,50.70144021,89304
1,53,Alabama,Escambia County,15.24764898,36699
1,55,Alabama,Etowah County,74.25054812,103162
1,57,Alabama,Fayette County,10.20180135,16148
1,59,Alabama,Franklin County,19.21135615,32013
1,61,Alabama,Geneva County,17.80431585,26701
1,63,Alabama,Greene County,5.028100131,7629
1,65,Alabama,Hale County,8.925557001,14754
1,67,Alabama,Henry County,11.76966574,17459
1,69,Alabama,Houston County,69.48209266,107458
1,71,Alabama,Jackson County,18.65848284,52773
1,73,Alabama,Jefferson County,229.2513381,667820
1,75,Alabama,Lamar County,8.894097028,13689
1,77,Alabama,Lauderdale County,53.51282236,94043
1,79,Alabama,Lawrence County,18.54305046,33090
1,81,Alabama,Lee County,101.2278644,177218
1,83,Alabama,Limestone County,64.16149688,107517
1,85,Alabama,Lowndes County,5.520435979,9965
1,87,Alabama,Macon County,12.08354055,18895
1,89,Alabama,Madison County,172.2275,395211
1,91,Alabama,Marengo County,7.722101608,18996
1,93,Alabama,Marion County,15.58520673,29246
1,95,Alabama,Marshall County,64.92182299,98228
1,97,Alabama,Mobile County,130.2299289,413073
1,99,Alabama,Monroe County,8.097965626,19648
1,101,Alabama,Montgomery County,111.5782173,227434
1,103,Alabama,Morgan County,79.38223066,123668
1,105,Alabama,Perry County,5.089327131,8355
1,107,Alabama,Pickens County,8.891346444,18801
1,109,Alabama,Pike County,19.18998514,32991
1,111,Alabama,Randolph County,15.0131423,21989
1,113,Alabama,Russell County,35.05587426,58722
1,115,Alabama,St. Clair County,53.370584,92748
1,117,Alabama,Shelby County,103.8590388,226902
1,119,Alabama,Sumter County,5.547014404,12164
1,121,Alabama,Talladega County,42.21915736,81524
1,123,Alabama,Tallapoosa County,21.89695846,41023
1,125,Alabama,Tuscaloosa County,60.27841134,227007
1,127,Alabama,Walker County,31.4801768,64818
1,129,Alabama,Washington County,5.948771806,15147
1,131,Alabama,Wilcox County,4.69736954,10446
1,133,Alabama,Winston County,15.03833828,23652
2,13,Alaska,Aleutians East Borough,0.189317984,3398
2,16,Alaska,Aleutians West Census Area,0.505471803,5059
2,20,Alaska,Anchorage Municipality,67.00029188,288121
2,50,Alaska,Bethel Census Area,0.171435929,18557
2,60,Alaska,Bristol Bay Borough,0.712955928,838
2,63,Alaska,Denali Borough,0.068195198,6941
2,66,Alaska,Dillingham Census Area,0.104785322,2630
2,68,Alaska,Fairbanks North Star Borough,5.249490983,1593
2,70,Alaska,Haines Borough,0.415544894,4772
2,90,Alaska,Hoonah-Angoon Census Area,0.125547899,95593
2,100,Alaska,Juneau City and Borough,4.616610188,2071
2,105,Alaska,Kenai Peninsula Borough,1.402885307,2332
2,110,Alaska,Ketchikan Gateway Borough,1.097363264,31973
2,122,Alaska,Kodiak Island Borough,0.796616254,59767
2,130,Alaska,Kusilvak Census Area,0.185386083,13754
2,150,Alaska,Lake and Peninsula Borough,0.022215413,12787
2,158,Alaska,Matanuska-Susitna Borough,1.616412301,8360
2,164,Alaska,Nome Census Area,0.16681479,1416
2,170,Alaska,North Slope Borough,0.042585631,110686
2,180,Alaska,Northwest Arctic Borough,0.083765592,9865
2,185,Alaska,Petersburg Borough,0.433274538,10972
2,188,Alaska,Prince of Wales-Hyder Census Area,0.4749637,7560
2,195,Alaska,Sitka City and Borough,1.175520142,3356
2,198,Alaska,Skagway Municipality,0.944050025,5729
2,220,Alaska,Southeast Fairbanks Census Area,0.106951727,8407
2,230,Alaska,Valdez-Cordova Census Area,0.104936773,1132
2,240,Alaska,Wrangell City and Borough,0.375226755,6970
2,275,Alaska,Yakutat City and Borough,0.034896325,2055
2,282,Alaska,Yukon-Koyukuk Census Area,0.014362075,704
4,1,Arizona,Apache County,2.466163547,5275
4,3,Arizona,Cochise County,7.909160031,65623
4,5,Arizona,Coconino County,2.907730578,126050
4,7,Arizona,Gila County,4.333306678,145052
4,9,Arizona,Graham County,3.163771078,53589
4,11,Arizona,Greenlee County,1.992160031,39050
4,12,Arizona,La Paz County,1.776302238,9404
4,13,Arizona,Maricopa County,178.541174,16408
4,15,Arizona,Mohave County,5.977113496,4496588
4,17,Arizona,Navajo County,4.218261644,217692
4,19,Arizona,Pima County,42.8548311,108147
4,21,Arizona,Pinal County,30.20127807,1052030
4,23,Arizona,Santa Cruz County,14.54108112,449557
4,25,Arizona,Yavapai County,10.67714706,47883
4,27,Arizona,Yuma County,14.55270217,242253
5,1,Arkansas,Arkansas County,7.077235454,206990
5,3,Arkansas,Ashley County,8.568999577,16722
5,5,Arkansas,Baxter County,28.71527107,18674
5,7,Arkansas,Benton County,117.9774558,42144
5,9,Arkansas,Boone County,24.40204536,293692
5,11,Arkansas,Bradley County,6.510797369,37830
5,13,Arkansas,Calhoun County,3.195379922,10408
5,15,Arkansas,Carroll County,17.09180309,4741
5,17,Arkansas,Chicot County,6.48720534,28435
5,19,Arkansas,Clark County,9.979357949,10019
5,21,Arkansas,Clay County,9.093629023,21321
5,23,Arkansas,Cleburne County,17.5920795,14350
5,25,Arkansas,Cleveland County,5.313083763,25015
5,27,Arkansas,Columbia County,12.04300901,7514
5,29,Arkansas,Conway County,14.61617031,22672
5,31,Arkansas,Craighead County,57.70123977,20873
5,33,Arkansas,Crawford County,40.79968711,112218
5,35,Arkansas,Crittenden County,31.00606806,60378
5,37,Arkansas,Cross County,10.64756188,47525
5,39,Arkansas,Dallas County,4.299625822,16681
5,41,Arkansas,Desha County,5.974983295,6308
5,43,Arkansas,Drew County,8.623895565,11090
5,45,Arkansas,Faulkner County,72.94679147,17110
5,47,Arkansas,Franklin County,11.27518456,125106
5,49,Arkansas,Fulton County,7.581608118,17173
5,51,Arkansas,Garland County,55.99985179,12145
5,53,Arkansas,Grant County,11.05241582,100330
5,55,Arkansas,Greene County,29.82410541,18090
5,57,Arkansas,Hempstead County,11.68517302,46317
5,59,Arkansas,Hot Spring County,21.03703075,19694
5,61,Arkansas,Howard County,8.78324092,33148
5,63,Arkansas,Independence County,18.83321817,12698
5,65,Arkansas,Izard County,9.017189389,37723
5,67,Arkansas,Jackson County,10.49119353,13911
5,69,Arkansas,Jefferson County,31.2545148,16811
5,71,Arkansas,Johnson County,15.38292036,65861
5,73,Arkansas,Lafayette County,5.053796893,25845
5,75,Arkansas,Lawrence County,10.95289483,6163
5,77,Arkansas,Lee County,6.021341533,16292
5,79,Arkansas,Lincoln County,9.416005919,8619
5,81,Arkansas,Little River County,9.007542588,13037
5,83,Arkansas,Logan County,11.86296384,11944
5,85,Arkansas,Lonoke County,36.16397177,21215
5,87,Arkansas,Madison County,7.440154385,74722
5,89,Arkansas,Marion County,10.63184711,16960
5,91,Arkansas,Miller County,27.00125271,16978
5,93,Arkansas,Mississippi County,18.36285781,42649
5,95,Arkansas,Monroe County,4.609912671,39661
5,97,Arkansas,Montgomery County,4.452369013,6683
5,99,Arkansas,Nevada County,5.274363826,8611
5,101,Arkansas,Newton County,3.691189254,8187
5,103,Arkansas,Ouachita County,12.70141532,7204
5,105,Arkansas,Perry County,7.22554351,22306
5,107,Arkansas,Phillips County,10.56464774,9964
5,109,Arkansas,Pike County,6.947737181,15906
5,111,Arkansas,Poinsett County,12.24652429,10066
5,113,Arkansas,Polk County,9.076778703,22660
5,115,Arkansas,Pope County,30.24304863,19353
5,117,Arkansas,Prairie County,4.912934335,63789
5,119,Arkansas,Pulaski County,200.1765891,8135
5,121,Arkansas,Randolph County,10.42059243,397821
5,123,Arkansas,St. Francis County,15.99262769,18865
5,125,Arkansas,Saline County,62.97248504,22739
5,127,Arkansas,Scott County,4.518266116,125233
5,129,Arkansas,Searcy County,4.592572331,9822
5,131,Arkansas,Sebastian County,92.52384261,7880
5,133,Arkansas,Sevier County,11.74641335,128400
5,135,Arkansas,Sharp County,10.88689047,15783
5,137,Arkansas,Stone County,7.924463969,17622
5,139,Arkansas,Union County,14.76172209,12481
5,141,Arkansas,Van Buren County,9.076268141,38340
5,143,Arkansas,Washington County,93.66695805,15694
5,145,Arkansas,White County,29.39513161,250057
5,147,Arkansas,Woodruff County,4.382376797,77207
5,149,Arkansas,Yell County,8.954998447,6116
6,1,California,Alameda County,860.7570749,20155
6,3,California,Alpine County,0.599280666,1648556
6,5,California,Amador County,24.56534526,1235
6,7,California,Butte County,53.57515906,41259
6,9,California,Calaveras County,17.12260581,208309
6,11,California,Colusa County,7.201880119,46221
6,13,California,Contra Costa County,610.1802904,21917
6,15,California,Del Norte County,10.52293111,1161413
6,17,California,El Dorado County,42.19958001,28100
6,19,California,Fresno County,63.38567736,193221
6,21,California,Glenn County,8.197380559,1013581
6,23,California,Humboldt County,14.69107797,28805
6,25,California,Imperial County,16.65999073,136310
6,27,California,Inyo County,0.685856011,179851
6,29,California,Kern County,41.92545231,18970
6,31,California,Kings County,41.67726795,917673
6,33,California,Lake County,19.71137641,153443
6,35,California,Lassen County,2.651421461,68766
6,37,California,Los Angeles County,960.7427779,33159
6,39,California,Madera County,28.00789771,9829544
6,41,California,Marin County,193.1005061,159410
6,43,California,Mariposa County,4.674251881,260206
6,45,California,Mendocino County,9.626461049,17147
6,47,California,Merced County,53.67222176,91305
6,49,California,Modoc County,0.881376109,286461
6,51,California,Mono County,1.794895517,8661
6,53,California,Monterey County,50.96841445,13247
6,55,California,Napa County,72.50862772,437325
6,57,California,Nevada County,39.9469912,136207
6,59,California,Orange County,1541.02667,103487
6,61,California,Placer County,104.2928314,3167809
6,63,California,Plumas County,2.827868464,412300
6,65,California,Riverside County,127.6881106,19915
6,67,California,Sacramento County,603.8906191,2458395
6,69,California,San Benito County,16.52008807,1588921
6,71,California,San Bernardino County,41.10128555,66677
6,73,California,San Diego County,302.9941503,2194710
6,75,California,San Francisco County,7168.190471,3286069
6,77,California,San Joaquin County,203.0389818,815201
6,79,California,San Luis Obispo County,32.9240586,789410
6,81,California,San Mateo County,659.1746544,283159
6,83,California,Santa Barbara County,62.63967412,737888
6,85,California,Santa Clara County,574.8383699,446475
6,87,California,Santa Cruz County,237.464658,1885508
6,89,California,Shasta County,18.31466417,267792
6,91,California,Sierra County,1.186862083,182139
6,93,California,Siskiyou County,2.677418441,3283
6,95,California,Solano County,206.0444057,44118
6,97,California,Sonoma County,122.8269245,451716
6,99,California,Stanislaus County,139.1865627,485887
6,101,California,Sutter County,61.43488729,552999
6,103,California,Tehama County,8.296818814,99063
6,105,California,Trinity County,1.562009465,65498
6,107,California,Tulare County,36.85265632,16060
6,109,California,Tuolumne County,9.376087587,477054
6,111,California,Ventura County,177.7279193,55810
6,113,California,Yolo County,81.79800558,839784
6,115,California,Yuba County,46.11910409,216986
8,1,Colorado,Adams County,164.5753082,83421
8,3,Colorado,Alamosa County,8.78669511,522140
8,5,Colorado,Arapahoe County,308.0717154,16547
8,7,Colorado,Archuleta County,3.691471259,654900
8,9,Colorado,Baca County,0.538428946,13790
8,11,Colorado,Bent County,1.482547663,3514
8,13,Colorado,Boulder County,170.6435299,5759
8,14,Colorado,Broomfield County,773.5251676,329543
8,15,Colorado,Chaffee County,7.301362223,75325
8,17,Colorado,Cheyenne County,0.442710949,20074
8,19,Colorado,Clear Creek County,9.163100806,1707
8,21,Colorado,Conejos County,2.441785257,9446
8,23,Colorado,Costilla County,1.159633689,7612
8,25,Colorado,Crowley County,2.760578135,3625
8,27,Colorado,Custer County,2.42546915,6012
8,29,Colorado,Delta County,10.25862867,5045
8,31,Colorado,Denver County,1746.533667,31661
8,33,Colorado,Dolores County,0.666073672,711463
8,35,Colorado,Douglas County,151.0009727,2397
8,37,Colorado,Eagle County,12.45931034,368990
8,39,Colorado,Elbert County,5.249033937,55727
8,41,Colorado,El Paso County,124.925569,27128
8,43,Colorado,Fremont County,11.83731376,737867
8,45,Colorado,Garfield County,7.667957958,49661
8,47,Colorado,Gilpin County,15.2590355,62161
8,49,Colorado,Grand County,3.150392993,5873
8,51,Colorado,Gunnison County,1.971192463,15860
8,53,Colorado,Hinsdale County,0.303426738,17281
8,55,Colorado,Huerfano County,1.597522272,781
8,57,Colorado,Jackson County,0.310082694,6920
8,59,Colorado,Jefferson County,288.1670164,1363
8,61,Colorado,Kiowa County,0.316472037,579581
8,63,Colorado,Kit Carson County,1.364245023,1452
8,65,Colorado,Lake County,7.769797883,6950
8,67,Colorado,La Plata County,12.59013432,7407
8,69,Colorado,Larimer County,50.29906087,56250
8,71,Colorado,Las Animas County,1.146996368,362533
8,73,Colorado,Lincoln County,0.831016797,14633
8,75,Colorado,Logan County,4.554648651,5688
8,77,Colorado,Mesa County,17.39732685,21487
8,79,Colorado,Mineral County,0.36284133,157335
8,81,Colorado,Moffat County,1.063089924,924
8,83,Colorado,Montezuma County,4.929472968,13185
8,85,Colorado,Montrose County,7.110239919,26175
8,87,Colorado,Morgan County,8.520276893,43168
8,89,Colorado,Otero County,5.606676985,29008
8,91,Colorado,Ouray County,3.366318394,18594
8,93,Colorado,Park County,3.060796323,5035
8,95,Colorado,Phillips County,2.42349412,17720
8,97,Colorado,Pitkin County,7.123409994,4512
8,99,Colorado,Prowers County,2.840156146,17348
8,101,Colorado,Pueblo County,26.6484169,11996
8,103,Colorado,Rio Blanco County,0.774968455,169622
8,105,Colorado,Rio Grande County,4.805762482,6476
8,107,Colorado,Routt County,4.065971747,11408
8,109,Colorado,Saguache County,0.78815115,25091
8,111,Colorado,San Juan County,0.542015888,6471
8,113,Colorado,San Miguel County,2.390921614,733
8,115,Colorado,Sedgwick County,1.655606826,8074
8,117,Colorado,Summit County,19.31275691,2336
8,119,Colorado,Teller County,16.71340388,30941
8,121,Colorado,Washington County,0.742125633,24926
8,123,Colorado,Weld County,28.58676378,4861
8,125,Colorado,Yuma County,1.644250309,340036
9,1,Connecticut,Fairfield County,583.4165304,9941
9,3,Connecticut,Hartford County,470.033815,959768
9,5,Connecticut,Litchfield County,76.77098216,896854
9,7,Connecticut,Middlesex County,170.7988153,185000
9,9,Connecticut,New Haven County,548.8569872,164759
9,11,Connecticut,New London County,156.0796361,863700
9,13,Connecticut,Tolland County,142.3296361,268805
9,15,Connecticut,Windham County,87.72291173,150293
10,1,Delaware,Kent County,115.2242931,116418
10,3,Delaware,New Castle County,502.7696186,184149
10,5,Delaware,Sussex County,90.54899837,571708
11,1,District of Columbia,District of Columbia,4322.952569,247527
12,1,Florida,Alachua County,116.1122104,670050
12,3,Florida,Baker County,18.33099273,279238
12,5,Florida,Bay County,92.88574252,28715
12,7,Florida,Bradford County,35.43517528,179168
12,9,Florida,Brevard County,219.3764634,28540
12,11,Florida,Broward County,612.6877168,616628
12,13,Florida,Calhoun County,9.829928189,1930983
12,15,Florida,Charlotte County,100.3107253,13641
12,17,Florida,Citrus County,94.93927794,194843
12,19,Florida,Clay County,132.3380171,158083
12,21,Florida,Collier County,70.38522842,222361
12,23,Florida,Columbia County,33.45442557,385980
12,27,Florida,DeSoto County,22.07300896,70385
12,29,Florida,Dixie County,9.000593262,34408
12,31,Florida,Duval County,467.7286986,17102
12,33,Florida,Escambia County,183.0818998,999935
12,35,Florida,Flagler County,85.26646662,322390
12,37,Florida,Franklin County,8.312154044,120932
12,39,Florida,Gadsden County,34.41309565,12572
12,41,Florida,Gilchrist County,19.44892619,43714
12,43,Florida,Glades County,6.396443472,18360
12,45,Florida,Gulf County,11.20100125,12234
12,47,Florida,Hamilton County,10.72301185,14363
12,49,Florida,Hardee County,16.48852955,13993
12,51,Florida,Hendry County,13.3997,25425
12,53,Florida,Hernando County,149.2023044,40313
12,55,Florida,Highlands County,38.75140638,200638
12,57,Florida,Hillsborough County,521.0066098,103296
12,59,Florida,Holmes County,15.66641222,1478194
12,61,Florida,Indian River County,115.9449839,19784
12,63,Florida,Jackson County,20.38294824,163662
12,65,Florida,Jefferson County,9.105798596,47694
12,67,Florida,Lafayette County,6.213187459,14555
12,69,Florida,Lake County,136.1988861,8382
12,71,Florida,Lee County,354.8307687,395804
12,73,Florida,Leon County,166.8139264,787976
12,75,Florida,Levy County,13.79768236,292817
12,77,Florida,Liberty County,3.865349802,44158
12,79,Florida,Madison County,10.24056807,7900
12,81,Florida,Manatee County,194.2390085,18288
12,83,Florida,Marion County,84.68030731,412703
12,85,Florida,Martin County,111.8867742,385915
12,86,Florida,Miami-Dade County,552.1870708,159942
12,87,Florida,Monroe County,29.97806808,2662777
12,89,Florida,Nassau County,47.960964,82170
12,91,Florida,Okaloosa County,83.31780277,94189
12,93,Florida,Okeechobee County,20.37434037,213255
12,95,Florida,Orange County,565.2007179,40266
12,97,Florida,Osceola County,98.47136801,1422746
12,99,Florida,Palm Beach County,284.088504,403282
12,101,Florida,Pasco County,264.0275519,1497987
12,103,Florida,Pinellas County,1351.009895,584067
12,105,Florida,Polk County,143.6573523,956615
12,107,Florida,Putnam County,38.59923128,753520
12,109,Florida,St. Johns County,151.366953,74167
12,111,Florida,St. Lucie County,206.3889596,292466
12,113,Florida,Santa Rosa County,65.00332156,343579
12,115,Florida,Sarasota County,285.7580921,193998
12,117,Florida,Seminole County,567.9030651,447057
12,119,Florida,Sumter County,83.85731716,470093
12,121,Florida,Suwannee County,24.63015902,135638
12,123,Florida,Taylor County,8.177839655,44485
12,125,Florida,Union County,24.1579477,21815
12,127,Florida,Volusia County,184.9915148,16335
12,129,Florida,Wakulla County,20.2958573,564412
12,131,Florida,Walton County,24.50311443,34690
12,133,Florida,Washington County,16.22262188,80069
13,1,Georgia,Appling County,14.01828756,25436
13,3,Georgia,Atkinson County,9.311240898,18488
13,5,Georgia,Bacon County,15.26007768,8391
13,7,Georgia,Baker County,3.600682675,11079
13,9,Georgia,Baldwin County,67.58826619,2819
13,11,Georgia,Banks County,30.7975219,43781
13,13,Georgia,Barrow County,184.3449202,18562
13,15,Georgia,Bartow County,87.06431394,86658
13,17,Georgia,Ben Hill County,26.47984793,110843
13,19,Georgia,Berrien County,16.20197066,17158
13,21,Georgia,Bibb County,237.6230669,18147
13,23,Georgia,Bleckley County,22.84919033,156762
13,25,Georgia,Brantley County,16.17660577,12607
13,27,Georgia,Brooks County,12.23231715,18101
13,29,Georgia,Bryan County,31.66554713,16270
13,31,Georgia,Bulloch County,42.71567016,46938
13,33,Georgia,Burke County,10.52749269,82442
13,35,Georgia,Butts County,49.92067542,24310
13,37,Georgia,Calhoun County,8.851659627,25781
13,39,Georgia,Camden County,32.29088126,5509
13,43,Georgia,Candler County,17.19879927,55664
13,45,Georgia,Carroll County,89.76724683,11037
13,47,Georgia,Catoosa County,157.855196,121968
13,49,Georgia,Charlton County,6.425905488,68397
13,51,Georgia,Chatham County,255.8861832,12766
13,53,Georgia,Chattahoochee County,16.71307246,296329
13,55,Georgia,Chattooga County,30.5811718,9048
13,57,Georgia,Cherokee County,221.8137088,24932
13,59,Georgia,Clarke County,403.5373333,274615
13,61,Georgia,Clay County,5.92972984,128711
13,63,Georgia,Clayton County,759.4524648,2882
13,65,Georgia,Clinch County,3.194479252,297100
13,67,Georgia,Cobb County,846.6897774,6725
13,69,Georgia,Coffee County,28.0050694,766802
13,71,Georgia,Colquitt County,32.18979963,43386
13,73,Georgia,Columbia County,196.0552786,45812
13,75,Georgia,Cook County,29.06445414,159639
13,77,Georgia,Coweta County,123.0428652,17225
13,79,Georgia,Crawford County,14.66866007,149956
13,81,Georgia,Crisp County,32.35111079,12153
13,83,Georgia,Dade County,36.01155909,19879
13,85,Georgia,Dawson County,43.69808396,16326
13,87,Georgia,Decatur County,17.34890996,28497
13,89,Georgia,DeKalb County,1071.792083,29038
13,91,Georgia,Dodge County,16.28549963,757718
13,93,Georgia,Dooly County,13.67379756,19759
13,95,Georgia,Dougherty County,106.9675386,10885
13,97,Georgia,Douglas County,273.6920768,84844
13,99,Georgia,Early County,7.794360252,145814
13,101,Georgia,Echols County,3.668091972,10619
13,103,Georgia,Effingham County,47.32731502,3699
13,105,Georgia,Elbert County,21.12744236,66741
13,107,Georgia,Emanuel County,12.76414276,19579
13,109,Georgia,Evans County,22.64537743,22716
13,111,Georgia,Fannin County,24.86526439,10672
13,113,Georgia,Fayette County,221.2247862,25817
13,115,Georgia,Floyd County,73.327379,120574
13,117,Georgia,Forsyth County,378.0699634,98771
13,119,Georgia,Franklin County,33.23399178,260206
13,121,Georgia,Fulton County,749.0585218,23785
13,123,Georgia,Gilmer County,27.10603808,1065334
13,125,Georgia,Glascock County,8.082208149,32026
13,127,Georgia,Glynn County,77.27916697,2919
13,129,Georgia,Gordon County,61.62118087,84739
13,131,Georgia,Grady County,21.17483154,58237
13,133,Georgia,Greene County,16.90816692,25918
13,135,Georgia,Gwinnett County,809.1434093,19536
13,137,Georgia,Habersham County,61.77157867,964546
13,139,Georgia,Hall County,192.5293528,46774
13,141,Georgia,Hancock County,6.995568868,207369
13,143,Georgia,Haralson County,39.6220831,8630
13,145,Georgia,Harris County,27.95999603,30572
13,147,Georgia,Hart County,42.57866856,35626
13,149,Georgia,Heard County,15.23138636,26409
13,151,Georgia,Henry County,268.1545574,11565
13,153,Georgia,Houston County,155.7337104,245235
13,155,Georgia,Irwin County,10.09811305,166829
13,157,Georgia,Jackson County,74.74438404,9618
13,159,Georgia,Jasper County,14.44602729,80286
13,161,Georgia,Jeff Davis County,17.49091774,15278
13,163,Georgia,Jefferson County,11.56507965,14872
13,165,Georgia,Jenkins County,9.812495124,15524
13,167,Georgia,Johnson County,12.39782262,8639
13,169,Georgia,Jones County,27.98010351,9160
13,171,Georgia,Lamar County,38.95305074,28400
13,173,Georgia,Lanier County,20.36437069,19080
13,175,Georgia,Laurens County,22.6783855,9907
13,177,Georgia,Lee County,31.84009173,49547
13,179,Georgia,Liberty County,46.43059823,33411
13,181,Georgia,Lincoln County,14.31311751,65711
13,183,Georgia,Long County,17.50796876,7749
13,185,Georgia,Lowndes County,88.98728352,17152
13,187,Georgia,Lumpkin County,43.60027534,119276
13,189,Georgia,McDuffie County,32.23819688,34278
13,191,Georgia,McIntosh County,12.63872337,21633
13,193,Georgia,Macon County,12.99014252,11123
13,195,Georgia,Madison County,39.52268532,12004
13,197,Georgia,Marion County,8.9495611,30885
13,199,Georgia,Meriwether County,16.26375695,7440
13,201,Georgia,Miller County,7.978434865,20793
13,205,Georgia,Mitchell County,16.91088273,5919
13,207,Georgia,Monroe County,26.32880923,21521
13,209,Georgia,Montgomery County,14.46771444,28712
13,211,Georgia,Morgan County,20.26622642,8653
13,213,Georgia,Murray County,44.33472499,20635
13,215,Georgia,Muscogee County,350.8393599,39951
13,217,Georgia,Newton County,150.205821,205617
13,219,Georgia,Oconee County,77.53671083,115355
13,221,Georgia,Oglethorpe County,13.00073608,43023
13,223,Georgia,Paulding County,192.6729203,15140
13,225,Georgia,Peach County,69.28779256,173780
13,227,Georgia,Pickens County,51.29878159,28417
13,229,Georgia,Pierce County,21.73383004,34024
13,231,Georgia,Pike County,32.30892798,19976
13,233,Georgia,Polk County,51.78338682,19477
13,235,Georgia,Pulaski County,17.49578798,43496
13,237,Georgia,Putnam County,24.08701172,9917
13,239,Georgia,Quitman County,5.810523669,22585
13,241,Georgia,Rabun County,17.16668982,2243
13,243,Georgia,Randolph County,6.389714553,17119
13,245,Georgia,Richmond County,239.8436152,6287
13,247,Georgia,Rockdale County,264.7460085,205673
13,249,Georgia,Schley County,12.05448566,94082
13,251,Georgia,Screven County,8.364521574,4478
13,253,Georgia,Seminole County,13.71390191,14105
13,255,Georgia,Spalding County,127.5010942,9197
13,257,Georgia,Stephens County,55.33657684,67909
13,259,Georgia,Stewart County,5.085203438,26865
13,261,Georgia,Sumter County,24.26936641,5341
13,263,Georgia,Talbot County,6.292033252,29283
13,265,Georgia,Taliaferro County,3.303368003,5742
13,267,Georgia,Tattnall County,20.35864747,1558
13,269,Georgia,Taylor County,8.397803352,23052
13,271,Georgia,Telfair County,14.22805918,7799
13,273,Georgia,Terrell County,10.18791475,12414
13,275,Georgia,Thomas County,31.7114458,8964
13,277,Georgia,Tift County,59.94980729,45842
13,279,Georgia,Toombs County,28.68971257,41212
13,281,Georgia,Towns County,26.48100906,26911
13,283,Georgia,Treutlen County,13.12026026,12875
13,285,Georgia,Troup County,65.07102644,6306
13,287,Georgia,Turner County,10.77078095,69720
13,289,Georgia,Twiggs County,8.902957893,8966
13,291,Georgia,Union County,27.30169352,7856
13,293,Georgia,Upson County,31.29241612,25521
13,295,Georgia,Walker County,59.52885189,27720
13,297,Georgia,Walton County,106.4910448,68510
13,299,Georgia,Ware County,15.28610844,99853
13,301,Georgia,Warren County,7.258817371,36033
13,303,Georgia,Washington County,11.64315277,5240
13,305,Georgia,Wayne County,17.90377435,19785
13,307,Georgia,Webster County,4.818979543,30380
13,309,Georgia,Wheeler County,10.3735147,2367
13,311,Georgia,White County,46.39448436,7471
13,313,Georgia,Whitfield County,138.0549123,28442
13,315,Georgia,Wilcox County,9.04013343,102848
13,317,Georgia,Wilkes County,8.128280055,8739
13,319,Georgia,Wilkinson County,7.802589675,9513
13,321,Georgia,Worth County,13.97434093,8831
15,1,Hawaii,Hawaii County,18.94430327,20554
15,3,Hawaii,Honolulu County,634.9517851,202906
15,5,Hawaii,Kalawao County,2.414867625,1000890
15,7,Hawaii,Kauai County,44.45801384,82
15,9,Hawaii,Maui County,54.94076903,73454
16,1,Idaho,Ada County,163.7075373,164221
16,3,Idaho,Adams County,1.138640153,511931
16,5,Idaho,Bannock County,29.5228912,4625
16,7,Idaho,Bear Lake County,2.359204372,88263
16,9,Idaho,Benewah County,4.515359408,6545
16,11,Idaho,Bingham County,8.399768947,9931
16,13,Idaho,Blaine County,3.219398972,48876
16,15,Idaho,Boise County,1.455945665,24766
16,17,Idaho,Bonner County,9.514596564,8094
16,19,Idaho,Bonneville County,23.25677336,49491
16,21,Idaho,Boundary County,3.514744341,127930
16,23,Idaho,Butte County,0.44920357,12561
16,25,Idaho,Camas County,0.318446855,2654
16,27,Idaho,Canyon County,139.5848719,1139
16,29,Idaho,Caribou County,1.514037097,243115
16,31,Idaho,Cassia County,3.553855593,7111
16,33,Idaho,Clark County,0.235846759,25164
16,35,Idaho,Clearwater County,1.357548779,792
16,37,Idaho,Custer County,0.324825617,8895
16,39,Idaho,Elmore County,3.318886841,4428
16,41,Idaho,Franklin County,7.732887224,28827
16,43,Idaho,Fremont County,2.685581046,14666
16,45,Idaho,Gem County,11.76165012,13592
16,47,Idaho,Gooding County,8.030460038,19792
16,49,Idaho,Idaho County,0.744058927,15772
16,51,Idaho,Jefferson County,9.873907162,17040
16,53,Idaho,Jerome County,15.14174383,32202
16,55,Idaho,Kootenai County,47.91421073,24662
16,57,Idaho,Latah County,14.08190883,179789
